too_id,fiber_type,catalogid,sdss_id,gaia_dr3_source_id,twomass_pts_key,sky_brightness_mode,ra,dec,pmra,pmdec,epoch,parallax,lambda_eff,u_mag,g_mag,r_mag,i_mag,z_mag,optical_prov,gaia_bp_mag,gaia_rp_mag,gaia_g_mag,h_mag,delta_ra,delta_dec,can_offset,inertial,n_exposures,priority,active,expiration_date,observed
470,BOSS,,,,,,160.7335205078125,14.717142105102539,,,,,,24.479671,23.95208,22.359156,21.699821,21.041908,,,,,,,,TRUE,,3,5,TRUE,,FALSE
471,BOSS,,,,,,337.6871032714844,46.60219955444336,1.2574878,-0.54577273,,0.97318727,,,,,,,,,,15.459759,,,,TRUE,,3,5,TRUE,,FALSE
472,APOGEE,,,,,,162.74935913085938,-20.38305664,-6.7779098,-7.3813815,,0.80060923,,,,,,,,,,14.772149,,,,TRUE,,3,5,TRUE,,FALSE
473,BOSS,,,,,,273.2932129,14.279129981994629,-2.0851877,-2.8273616,,0.4880365,,,,,,,,,,15.650797,,,,TRUE,,3,5,TRUE,,FALSE
474,BOSS,,,,,,246.59141540527344,-39.72131348,-6.5919886,0.09717616,,0.35207003,,,,,,,,,,14.444545,,,,TRUE,,3,5,TRUE,,FALSE
475,BOSS,,,5625128739280751232,,,132.2197723388672,-37.45576477,-3.1850655,2.47363,,0.20774052,,,,,,,,16.056936,15.213589,15.731041,,,,TRUE,,3,5,TRUE,,FALSE
476,APOGEE,,,5196042677264942464,,,126.61569213867188,-82.31497192,-0.9025651,-8.914667,,1.9092584,,,,,,,,16.187511,14.700386,15.501316,,,,TRUE,,3,5,TRUE,,FALSE
477,BOSS,,,6269205402233818496,,,214.58941650390625,-28.72555923,-13.289969,-5.135757,,0.32337138,,,,,,,,15.774589,14.771223,15.357773,,,,TRUE,,3,5,TRUE,,FALSE
478,APOGEE,,,4095305540738015232,,,270.67266845703125,-19.15880585,-9.672557,16.821596,,4.130032,,,,,,,,15.036289,13.380875,14.253332,,,,TRUE,,3,5,TRUE,,FALSE
479,BOSS,,,3474340165476099968,,,181.4940643310547,-28.56378174,-37.793873,-2.2311952,,5.057372,,,,,,,,11.462166,10.637719,11.132817,,,,TRUE,,3,5,TRUE,,FALSE
480,APOGEE,,,5980812504542141184,,,239.59019470214844,-53.76139832,-3.7573721,-4.999202,,0.34261143,,,,,,,,16.835018,14.954118,15.91313,,,,TRUE,,3,5,TRUE,,FALSE
481,BOSS,,,2137060728746353024,,,296.65374755859375,52.25337219238281,-2.2536843,-5.080354,,0.40150976,,,,,,,,16.081152,15.1121,15.678666,,,,TRUE,,3,5,TRUE,,FALSE
482,APOGEE,,,,,,271.4241638183594,-31.44605064,-2.7251065,-4.5502086,,2.6519842,,,,,,,,,,15.108744,,,,TRUE,,3,5,TRUE,,FALSE
483,BOSS,,,6059684493721359616,,,189.2760772705078,-59.65699768,-4.2305007,-0.017408386,,0.4561232,,,,,,,,16.10303,15.1405115,15.70882,,,,TRUE,,3,5,TRUE,,FALSE
484,APOGEE,,,3255832707861178752,,,64.28480529785156,0.8881714940071106,10.862982,-18.745565,,1.952361,,,,,,,,14.984694,13.8578205,14.50046,,,,TRUE,,3,5,TRUE,,FALSE
485,APOGEE,,,,,,247.8610288,48.864167346575925,,,,,,,,,,,,,,19.718094,,,,TRUE,,3,5,TRUE,,FALSE
486,APOGEE,,,,,,281.61077880859375,-24.47903061,-2.4868326,-7.334808,,0.634817,,,,,,,,,,15.443133,,,,TRUE,,3,5,TRUE,,FALSE
487,APOGEE,,,,,,329.90631103515625,43.24858093261719,,,,,,24.03646,24.721462,23.329077,21.10755,19.95097,,,,,,,,TRUE,,3,5,TRUE,,FALSE
488,BOSS,,,,,,281.07513427734375,-2.932081699,-5.008492,-5.1915402,,2.7878942,,,,,,,,,,15.850998,,,,TRUE,,3,5,TRUE,,FALSE
489,BOSS,,,5355820923901831296,,,155.5844727,-53.58008575,-6.377437,3.7743454,,0.120621696,,,,,,,,16.53025,14.661373,15.6086645,,,,TRUE,,3,5,TRUE,,FALSE
490,APOGEE,63050396493083867,112362753,6697929037721663360,,,301.95281982421875,-34.91501617,-2.563158,-1.9183165,,-0.056342643,,,,,,,,16.423912,14.969755,15.784888,,,,TRUE,,3,5,TRUE,,FALSE
491,APOGEE,,,,,,50.45360800623463,-50.99784875,,,,,,15.082906,15.082906,15.082906,15.082906,15.082906,,,,,,,,TRUE,,3,5,TRUE,,FALSE
492,APOGEE,,,,,,180.03366088867188,14.96243667602539,,,,,,23.931654,21.009706,19.920351,19.461891,19.232035,,,,,,,,TRUE,,3,5,TRUE,,FALSE
493,BOSS,,,,259323453,,135.89649963378906,-23.24621582,,,,,,,,,,,,,,,16.456,,,TRUE,,3,5,TRUE,,FALSE
494,BOSS,,,,,,306.4676513671875,4.220664024353027,-2.9850934,-6.533568,,-0.000821911,,,,,,,,,,15.134507,,,,TRUE,,3,5,TRUE,,FALSE
495,BOSS,,,,,,303.6621279360973,-42.59916291,,,,,,,,,,,,,,15.0562935,,,,TRUE,,3,5,TRUE,,FALSE
496,APOGEE,,,,,,235.26895141601562,25.69287872314453,,,,,,25.651394,23.73533,22.247644,21.042074,20.37564,,,,,,,,TRUE,,3,5,TRUE,,FALSE
497,BOSS,,,5305426938743815680,,,145.4871063232422,-58.97439957,-4.798502,2.9471464,,0.3263461,,,,,,,,14.6178,12.953673,13.825532,,,,TRUE,,3,5,TRUE,,FALSE
498,BOSS,,,,,,235.0601806640625,-55.37739563,-1.9166795,-4.8623257,,0.86623085,,,,,,,,,,14.266909,,,,TRUE,,3,5,TRUE,,FALSE
499,BOSS,,,,,,37.12534713745117,26.966304779052734,,,,,,23.728996,23.577183,22.267443,21.542755,21.414995,,,,,,,,TRUE,,3,5,TRUE,,FALSE
500,APOGEE,,,5875557252897213312,,,232.67327880859375,-61.23598099,-6.7210364,-7.841287,,0.7076458,,,,,,,,16.300095,14.947197,15.697027,,,,TRUE,,3,5,TRUE,,FALSE
501,BOSS,,,,,,24.17914266558879,67.99466481638859,,,,,,10.452161,10.452161,10.452161,10.452161,10.452161,,,,,,,,TRUE,,3,5,TRUE,,FALSE
502,BOSS,63050394963590317,66114451,2024865462780447360,,,292.0614318847656,26.421756744384766,-2.3887353,-4.4299817,,0.18199961,,,,,,,,13.832073,11.703137,12.729208,,,,TRUE,,3,5,TRUE,,FALSE
503,APOGEE,,,,,,76.15621075671531,-0.474730037,,,,,,,,,,,,,,19.988836,,,,TRUE,,3,5,TRUE,,FALSE
504,BOSS,,,,,,291.0588379,-4.82526207,-3.7641177,-7.9671497,,0.83418494,,,,,,,,,,15.456917,,,,TRUE,,3,5,TRUE,,FALSE
505,APOGEE,,,,,,286.97710611738137,-41.10995623,,,,,,,,,,,,,,14.957476,,,,TRUE,,3,5,TRUE,,FALSE
506,APOGEE,,,2174795280628205056,,,326.77569580078125,55.487247467041016,-1.2431009,-4.292938,,1.1545998,,,,,,,,15.659126,14.077881,14.9254465,,,,TRUE,,3,5,TRUE,,FALSE
507,APOGEE,,,,,,200.07322692871094,-77.70184326,-3.062209,-2.9008565,,0.37769482,,,,,,,,,,14.907646,,,,TRUE,,3,5,TRUE,,FALSE
508,BOSS,,,,,,283.8681335449219,-5.272192001,-2.6303709,-6.0103383,,0.14643216,,,,,,,,,,15.875382,,,,TRUE,,3,5,TRUE,,FALSE
509,BOSS,,,5835384838861017984,,,242.05807495117188,-56.98258972,-4.6217175,-3.3055344,,0.36575574,,,,,,,,16.160326,14.267073,15.454029,,,,TRUE,,3,5,TRUE,,FALSE
510,BOSS,63050395590279731,,4221732988304434048,,,301.7219238,-3.696438789,-7.896888,-46.90195,,1.9875027,,,,,,,,14.425155,13.263394,13.925076,,,,TRUE,,3,5,TRUE,,FALSE
511,APOGEE,,,5956993092642113792,,,267.8360595703125,-41.15690994,1.3202887,-7.785451,,0.18020284,,,,,,,,16.671228,15.189217,15.986541,,,,TRUE,,3,5,TRUE,,FALSE
512,APOGEE,,,,,,276.75482177734375,-24.01777267,-7.1308546,-11.13923,,-0.040651146,,,,,,,,,,15.765028,,,,TRUE,,3,5,TRUE,,FALSE
513,BOSS,,,,,,199.07489304209898,-26.45363838,,,,,,11.51871,11.51871,11.51871,11.51871,11.51871,,,,,,,,TRUE,,3,5,TRUE,,FALSE
514,APOGEE,,,,,,288.9649125,-72.17450181,,,,,,,,,,,,,,12.480112,,,,TRUE,,3,5,TRUE,,FALSE
515,APOGEE,,,,,,152.98635864257812,5.360319137573242,,,,,,25.155415,24.589241,22.677738,22.031914,21.347176,,,,,,,,TRUE,,3,5,TRUE,,FALSE
516,BOSS,,,,,,272.7123172408438,8.922306903973308,,,,,,18.609257,18.609257,18.609257,18.609257,18.609257,,,,,,,,TRUE,,3,5,TRUE,,FALSE
517,APOGEE,,,,,,13.387800216674805,33.886024475097656,,,,,,22.697067,22.513002,21.699343,21.90101,21.035086,,,,,,,,TRUE,,3,5,TRUE,,FALSE
518,APOGEE,63050395379142320,83944345,4089688131503378176,,,274.8431701660156,-22.78701973,-4.088193,-4.0948114,,0.99501383,,,,,,,,13.030375,11.725279,12.4483385,,,,TRUE,,3,5,TRUE,,FALSE
519,APOGEE,,,,,,230.93202209472656,22.289823532104492,-8.129888,-10.917553,,0.7477393,,,,,,,,,,15.462765,,,,TRUE,,3,5,TRUE,,FALSE
520,BOSS,,,,,,326.55348731536316,-75.02917569,,,,,,,,,,,,,,18.992537,,,,TRUE,,3,5,TRUE,,FALSE
521,BOSS,,,,,,290.6926574707031,36.802520751953125,,,,,,24.729181,25.24113,24.80252,21.164886,21.453245,,,,,,,,TRUE,,3,5,TRUE,,FALSE
522,BOSS,,,,,,68.80485537759499,89.41294264019348,,,,,,,,,,,,,,15.863707,,,,TRUE,,3,5,TRUE,,FALSE
523,BOSS,,,,,,117.70038604736328,-16.12167358,-4.9214206,0.48959145,,0.87472403,,,,,,,,,,14.399064,,,,TRUE,,3,5,TRUE,,FALSE
524,BOSS,,,1917837626495842048,,,347.3399353027344,38.97124099731445,2.977965,5.791308,,0.93771327,,,,,,,,15.869839,14.81288,15.423519,,,,TRUE,,3,5,TRUE,,FALSE
525,APOGEE,,,,,,241.26425548181237,-87.45372457,,,,,,,,,,,,,,16.213453,,,,TRUE,,3,5,TRUE,,FALSE
526,APOGEE,,,,1186933352,,326.0679626464844,53.33169937133789,,,,,,,,,,,,,,,14.615,,,TRUE,,3,5,TRUE,,FALSE
527,BOSS,,,,,,130.5913901054565,-89.40005641,,,,,,19.043726,19.043726,19.043726,19.043726,19.043726,,,,,,,,TRUE,,3,5,TRUE,,FALSE
528,BOSS,,,,,,78.64933713,-89.24819729,,,,,,19.553968,19.553968,19.553968,19.553968,19.553968,,,,,,,,TRUE,,3,5,TRUE,,FALSE
529,APOGEE,,,,,,19.31688690185547,3.8409690856933594,,,,,,22.167538,22.199493,21.709389,21.205427,20.609585,,,,,,,,TRUE,,3,5,TRUE,,FALSE
530,BOSS,,,,,,233.9136505126953,36.49856948852539,,,,,,24.454786,25.281012,22.717567,22.047422,21.839544,,,,,,,,TRUE,,3,5,TRUE,,FALSE
531,APOGEE,,,,,,152.88081923437773,-16.29570941,,,,,,10.26141,10.26141,10.26141,10.26141,10.26141,,,,,,,,TRUE,,3,5,TRUE,,FALSE
532,BOSS,,,,,,55.34962445088841,25.929375765929933,,,,,,17.767626,17.767626,17.767626,17.767626,17.767626,,,,,,,,TRUE,,3,5,TRUE,,FALSE
533,BOSS,,,3031788625090542848,,,110.31365966796875,-14.74105453,-0.35964996,-0.75572896,,0.8322476,,,,,,,,11.233078,11.137306,11.203665,,,,TRUE,,3,5,TRUE,,FALSE
534,APOGEE,,,,,,198.2512815,-4.182494493,,,,,,15.568952,15.568952,15.568952,15.568952,15.568952,,,,,,,,TRUE,,3,5,TRUE,,FALSE
535,APOGEE,63050395974104158,,5605926936931077632,,,107.95504760742188,-30.93754196,-14.97679,7.9418287,,1.7350882,,,,,,,,13.522416,12.681095,13.184684,,,,TRUE,,3,5,TRUE,,FALSE
536,BOSS,,,,,,315.3011779785156,0.3091956377029419,,,,,,20.833963,19.322245,18.656046,18.407879,18.261242,,,,,,,,TRUE,,3,5,TRUE,,FALSE
537,BOSS,,,6631449231812781696,,,278.64935302734375,-61.29764557,-2.5523403,-15.397907,,0.61966777,,,,,,,,15.344467,14.2870865,14.898588,,,,TRUE,,3,5,TRUE,,FALSE
538,APOGEE,,,5852945487048425600,,,213.89830017089844,-64.08432007,-5.0950212,-2.4251885,,0.3292515,,,,,,,,14.779611,13.683362,14.320599,,,,TRUE,,3,5,TRUE,,FALSE
539,BOSS,,,5863684176542180096,,,197.74075317382812,-60.57977676,-6.8498607,-4.3040404,,0.8435856,,,,,,,,16.728683,14.82622,15.948668,,,,TRUE,,3,5,TRUE,,FALSE
540,APOGEE,,,,,,174.40718012529496,-86.50359566,,,,,,10.426009,10.426009,10.426009,10.426009,10.426009,,,,,,,,TRUE,,3,5,TRUE,,FALSE
541,BOSS,,,,,,4.785295009613037,-13.59751511,,,,,,24.677778,23.401913,22.13766,21.771025,21.51497,,,,,,,,TRUE,,3,5,TRUE,,FALSE
542,BOSS,,,5770235102721962368,,,215.6446533203125,-82.830513,-1.4193362,-1.4139295,,0.80704606,,,,,,,,14.0590515,13.297694,13.761603,,,,TRUE,,3,5,TRUE,,FALSE
543,BOSS,,,,,,269.3148193359375,-17.25314903,-6.220263,-16.147335,,0.6435918,,,,,,,,,,15.706298,,,,TRUE,,3,5,TRUE,,FALSE
544,APOGEE,63050394949732153,65890884,2013218129912627328,,,344.5714111328125,58.358428955078125,-3.974082,-2.868381,,0.21979427,,,,,,,,13.222598,11.732962,12.553071,,,,TRUE,,3,5,TRUE,,FALSE
545,BOSS,,,,,,319.20294189453125,0.63541472,,,,,,23.170242,22.04446,20.68755,19.973001,19.46918,,,,,,,,TRUE,,3,5,TRUE,,FALSE
546,APOGEE,,,,,,267.75921630859375,-8.483067513,7.0046334,-0.5546064,,0.5190887,,,,,,,,,,15.651495,,,,TRUE,,3,5,TRUE,,FALSE
547,APOGEE,,,4302029532226690048,,,296.6654968261719,10.260411262512207,-3.5828784,-6.208854,,0.39463502,,,,,,,,15.263587,13.743317,14.556156,,,,TRUE,,3,5,TRUE,,FALSE
548,BOSS,,,,,,309.4784832,87.62158296567299,,,,,,13.764205,13.764205,13.764205,13.764205,13.764205,,,,,,,,TRUE,,3,5,TRUE,,FALSE
549,APOGEE,,,,,,314.4443359,24.823572158813477,,,,,,22.37607,20.27526,19.38519,19.023441,18.818027,,,,,,,,TRUE,,3,5,TRUE,,FALSE
550,BOSS,,,6029976686029878144,,,256.2670593261719,-28.66666603,-0.8356436,0.5651767,,0.2966127,,,,,,,,15.110459,13.545997,14.386333,,,,TRUE,,3,5,TRUE,,FALSE
551,BOSS,,,,,,233.1489715576172,31.23639678955078,,,,,,25.173529,25.13264,22.18733,24.624088,23.507086,,,,,,,,TRUE,,3,5,TRUE,,FALSE
552,BOSS,,,,,,331.5333846418616,-24.41556241,,,,,,,,,,,,,,19.588415,,,,TRUE,,3,5,TRUE,,FALSE
553,APOGEE,,,,,,121.72666796925276,-27.86532385,,,,,,,,,,,,,,10.290678,,,,TRUE,,3,5,TRUE,,FALSE
554,APOGEE,,,,,,125.25306701660156,-60.53755188,-4.2501116,6.4274645,,0.073270604,,,,,,,,,,15.734622,,,,TRUE,,3,5,TRUE,,FALSE
555,APOGEE,,,5933867653083600384,,,244.86862182617188,-52.80186844,-3.1339045,-4.289576,,0.27909666,,,,,,,,14.035689,12.774894,13.484082,,,,TRUE,,3,5,TRUE,,FALSE
556,APOGEE,,,,,,251.01174324737386,-85.21149374,,,,,,17.286907,17.286907,17.286907,17.286907,17.286907,,,,,,,,TRUE,,3,5,TRUE,,FALSE
557,BOSS,63050394811558558,55493781,530081603797876608,,,8.784536361694336,69.58279418945312,0.8685957,-0.90123606,,0.18967819,,,,,,,,15.108059,12.717012,13.820855,,,,TRUE,,3,5,TRUE,,FALSE
558,BOSS,,,4062970411291967232,,,272.0029297,-27.67734909,-8.12038,-6.0993276,,0.13031842,,,,,,,,16.481976,13.5139675,14.785666,,,,TRUE,,3,5,TRUE,,FALSE
559,APOGEE,,,,770376751,,143.2060547,-57.96246719,,,,,,,,,,,,,,,13.825,,,TRUE,,3,5,TRUE,,FALSE
560,BOSS,,,,,,168.95203917305992,38.43449450849809,,,,,,,,,,,,,,10.911693,,,,TRUE,,3,5,TRUE,,FALSE
561,APOGEE,,,4107057597722760832,,,280.7860412597656,-10.81229305,-3.333848,-7.771619,,0.19315441,,,,,,,,17.139044,14.80908,15.903949,,,,TRUE,,3,5,TRUE,,FALSE
562,BOSS,,,3455520924456866944,,,85.77598571777344,35.48521805,0.85453194,-2.6924748,,0.5877023,,,,,,,,13.328345,12.51157,13.010914,,,,TRUE,,3,5,TRUE,,FALSE
563,BOSS,,,5309794886120370176,,,139.69664001464844,-56.57923889,-12.860635,12.314681,,0.8513798,,,,,,,,12.363344,10.786598,11.623018,,,,TRUE,,3,5,TRUE,,FALSE
564,BOSS,,,,,,103.51087951660156,4.877716064453125,1.3137242,-3.9762192,,0.5659215,,,,,,,,,,15.381278,,,,TRUE,,3,5,TRUE,,FALSE
565,APOGEE,,,,,,227.64533978846762,74.82086658717174,,,,,,,,,,,,,,16.562538,,,,TRUE,,3,5,TRUE,,FALSE
566,APOGEE,,,,,,220.60969320562373,-40.05707241,,,,,,,,,,,,,,15.753344,,,,TRUE,,3,5,TRUE,,FALSE
567,BOSS,63050396571544420,,236599788313754112,,,54.041419982910156,39.77754211425781,8.9519415,0.87800485,,0.662342,,,,,,,,15.848696,14.925826,15.474125,,,,TRUE,,3,5,TRUE,,FALSE
568,APOGEE,,,,,,112.24533081054688,15.194509506225586,,,,,,22.686354,21.004202,19.556688,18.913458,18.494501,,,,,,,,TRUE,,3,5,TRUE,,FALSE
569,BOSS,,,2383257870579385216,,,346.8323059082031,-25.05037498,14.200295,2.310131,,1.0971197,,,,,,,,16.3503,15.196056,15.866995,,,,TRUE,,3,5,TRUE,,FALSE
570,APOGEE,,,,,,247.85317993164062,39.047157287597656,19.758434,-55.5428,,6.6597204,,,,,,,,,,11.842003,,,,TRUE,,3,5,TRUE,,FALSE
571,BOSS,,,2075246253766199680,,,299.8430176,41.54568862915039,2.0759406,-4.51753,,1.4243963,,,,,,,,12.09932,11.361675,11.813303,,,,TRUE,,3,5,TRUE,,FALSE
572,BOSS,,,,,,245.12057495117188,-3.091715813,,,,,,21.497875,19.840092,19.13041,18.803808,18.705406,,,,,,,,TRUE,,3,5,TRUE,,FALSE
573,APOGEE,,,,,,36.93370516368004,-8.253790987,,,,,,,,,,,,,,14.631443,,,,TRUE,,3,5,TRUE,,FALSE
574,APOGEE,,,6215548169650169344,,,220.62399291992188,-34.01202011,-1.1564118,0.4245386,,1.2166282,,,,,,,,15.860356,14.822079,15.42686,,,,TRUE,,3,5,TRUE,,FALSE
575,BOSS,,,,,,33.664634704589844,25.290821075439453,-13.622049,-14.674427,,1.2587081,,,,,,,,,,14.355535,,,,TRUE,,3,5,TRUE,,FALSE
576,BOSS,,,,124420649,,40.56668472290039,-3.540287971,,,,,,,,,,,,,,,15.044,,,TRUE,,3,5,TRUE,,FALSE
577,BOSS,63050395519921871,85336433,4144811562840957696,,,267.3031311035156,-16.99458694,2.2234828,-1.99253,,0.16016898,,,,,,,,15.809598,11.007014,12.51068,,,,TRUE,,3,5,TRUE,,FALSE
578,APOGEE,,,,,,321.22935698974266,83.43601602214935,,,,,,13.373706,13.373706,13.373706,13.373706,13.373706,,,,,,,,TRUE,,3,5,TRUE,,FALSE
579,APOGEE,,,,,,273.5729064941406,-10.87293816,-2.4129505,-10.491037,,0.2066054,,,,,,,,,,14.710543,,,,TRUE,,3,5,TRUE,,FALSE
580,APOGEE,,,,,,164.8592987060547,50.72809982299805,,,,,,24.738962,23.453281,22.202969,21.55306,22.139952,,,,,,,,TRUE,,3,5,TRUE,,FALSE
581,BOSS,,,4036192183521383808,,,270.8544006347656,-38.18399429,-0.3278942,0.9190745,,0.2732692,,,,,,,,13.150856,11.502315,12.366805,,,,TRUE,,3,5,TRUE,,FALSE
582,BOSS,,,,,,234.1052703857422,35.12257766723633,,,,,,24.34594,24.196688,22.7647,22.807348,21.44058,,,,,,,,TRUE,,3,5,TRUE,,FALSE
583,BOSS,,,,,,286.48321533203125,12.61663818359375,-12.691244,14.02439,,1.0253853,,,,,,,,,,15.725237,,,,TRUE,,3,5,TRUE,,FALSE
584,BOSS,,,,,,243.77059936523438,-51.70484161,-3.078706,-4.977445,,1.3642068,,,,,,,,,,12.276511,,,,TRUE,,3,5,TRUE,,FALSE
585,APOGEE,,,,19163831,,255.1195068359375,-34.65916824,,,,,,,,,,,,,,,14.858,,,TRUE,,3,5,TRUE,,FALSE
586,APOGEE,,,4304058539179354752,,,298.6429748535156,11.783635139465332,-8.157393,-11.150521,,0.45382655,,,,,,,,16.396643,15.309932,15.956625,,,,TRUE,,3,5,TRUE,,FALSE
587,BOSS,,,,,,227.0644531,49.10395050048828,,,,,,23.638107,23.931614,23.060629,22.392725,22.023705,,,,,,,,TRUE,,3,5,TRUE,,FALSE
588,BOSS,,,,,,277.0101623535156,15.756054878234863,,,,,,22.579525,20.902927,19.831696,19.278772,19.013058,,,,,,,,TRUE,,3,5,TRUE,,FALSE
589,APOGEE,,,,,,299.2218933105469,9.587837219238281,1.6732532,-4.823099,,1.3187172,,,,,,,,,,14.314518,,,,TRUE,,3,5,TRUE,,FALSE
590,BOSS,,,,,,199.70242309570312,-21.50641251,,,,,,22.470417,23.785404,23.345318,22.064705,22.21405,,,,,,,,TRUE,,3,5,TRUE,,FALSE
591,BOSS,,,,,,106.49585723876953,38.66529465,,,,,,24.655643,25.694834,23.794178,23.430641,21.030912,,,,,,,,TRUE,,3,5,TRUE,,FALSE
592,BOSS,,,,,,191.12155151367188,-58.74043274,-14.054205,-1.8982073,,0.5953409,,,,,,,,,,15.946905,,,,TRUE,,3,5,TRUE,,FALSE
593,BOSS,,,,,,230.97974873799265,81.91890328,,,,,,,,,,,,,,16.022886,,,,TRUE,,3,5,TRUE,,FALSE
594,BOSS,,,,,,333.0979438193703,43.34826432743651,,,,,,16.536528,16.536528,16.536528,16.536528,16.536528,,,,,,,,TRUE,,3,5,TRUE,,FALSE
595,APOGEE,,,,,,36.92597198486328,-9.481547356,,,,,,21.51008,25.525845,24.066328,24.874651,23.628117,,,,,,,,TRUE,,3,5,TRUE,,FALSE
596,APOGEE,,,,,,136.3432159423828,11.85999584197998,-3.3056214,-20.785198,,2.4267426,,,,,,,,,,15.015554,,,,TRUE,,3,5,TRUE,,FALSE
597,APOGEE,,,6072269606866109568,,,180.5696563720703,-57.89603806,-8.258524,-2.108727,,0.6256141,,,,,,,,16.425415,15.313402,15.961051,,,,TRUE,,3,5,TRUE,,FALSE
598,BOSS,,,,,,172.10556796678347,52.213691080823196,,,,,,,,,,,,,,17.292759,,,,TRUE,,3,5,TRUE,,FALSE
599,BOSS,,,,,,308.5118575971303,-88.15452268,,,,,,,,,,,,,,11.506551,,,,TRUE,,3,5,TRUE,,FALSE
600,APOGEE,,,3600777130722863872,,,180.72576904296875,-3.90166378,0.87073725,-6.369217,,0.056507546,,,,,,,,16.155737,15.129116,15.734906,,,,TRUE,,3,5,TRUE,,FALSE
601,BOSS,,,4588828378578064512,,,279.00982666015625,31.381546020507812,-3.7257905,-0.43531606,,0.72062147,,,,,,,,14.855146,13.886403,14.455603,,,,TRUE,,3,5,TRUE,,FALSE
602,APOGEE,,,,,,228.26356506347656,12.836915016174316,,,,,,25.191187,24.143372,23.14978,22.287895,22.215757,,,,,,,,TRUE,,3,5,TRUE,,FALSE
603,BOSS,,,,,,307.9385681152344,40.515167236328125,,,,,,25.457565,24.434338,23.711103,21.556734,20.596796,,,,,,,,TRUE,,3,5,TRUE,,FALSE
604,BOSS,,,1134127006894244864,,,156.71664428710938,81.37867736816406,-22.739155,-15.370893,,1.4457008,,,,,,,,16.510887,14.83679,15.711702,,,,TRUE,,3,5,TRUE,,FALSE
605,APOGEE,,,4051104314375722624,,,275.8066406,-28.99839401,-25.137615,-38.71895,,3.1232026,,,,,,,,15.635555,13.988061,14.903377,,,,TRUE,,3,5,TRUE,,FALSE
606,BOSS,,,6397403922546834560,,,334.4548645019531,-68.83404541,7.30069,-3.5894535,,0.65371484,,,,,,,,15.498588,14.68272,15.171135,,,,TRUE,,3,5,TRUE,,FALSE
607,APOGEE,,,,,,207.62131716682893,83.04333570364008,,,,,,13.409409,13.409409,13.409409,13.409409,13.409409,,,,,,,,TRUE,,3,5,TRUE,,FALSE
608,BOSS,,,,,,217.67165868597732,-4.75792923,,,,,,,,,,,,,,16.463583,,,,TRUE,,3,5,TRUE,,FALSE
609,APOGEE,,,5970284096599739264,,,255.2919158935547,-38.64410019,-4.2219257,-0.86019576,,0.6511395,,,,,,,,14.497218,13.260371,13.964248,,,,TRUE,,3,5,TRUE,,FALSE
610,APOGEE,,,,,,279.1627197265625,8.361335754394531,0.20971021,-0.09347485,,0.28397104,,,,,,,,,,13.373921,,,,TRUE,,3,5,TRUE,,FALSE
611,BOSS,,,,,,277.77508544921875,-39.73245621,1.2394111,-1.7869297,,0.44159433,,,,,,,,,,15.682914,,,,TRUE,,3,5,TRUE,,FALSE
612,APOGEE,,,,,,315.05214221173446,-62.65926236,,,,,,,,,,,,,,15.141437,,,,TRUE,,3,5,TRUE,,FALSE
613,BOSS,,,,,,22.481986231797944,-8.800868508,,,,,,13.176018,13.176018,13.176018,13.176018,13.176018,,,,,,,,TRUE,,3,5,TRUE,,FALSE
614,APOGEE,63050395369812012,,4084132372272683904,,,287.9451599121094,-19.08610725,-1.6798651,-3.0819092,,0.075133964,,,,,,,,16.37009,15.227784,15.883465,,,,TRUE,,3,5,TRUE,,FALSE
615,APOGEE,,,,,,62.54847587,-55.45812368,,,,,,14.650881,14.650881,14.650881,14.650881,14.650881,,,,,,,,TRUE,,3,5,TRUE,,FALSE
616,APOGEE,,,2173631069614006144,,,327.6081237792969,53.543739318847656,5.3605022,1.1588656,,0.30402076,,,,,,,,16.50248,14.142976,15.24269,,,,TRUE,,3,5,TRUE,,FALSE
617,BOSS,,,5992688810695153152,,,246.26866149902344,-42.50436783,-2.7679923,-3.4089236,,0.19945455,,,,,,,,16.90359,14.514334,15.623055,,,,TRUE,,3,5,TRUE,,FALSE
618,BOSS,,,,,,148.62391969873076,-15.24915892,,,,,,,,,,,,,,15.668767,,,,TRUE,,3,5,TRUE,,FALSE
619,APOGEE,,,,,,240.5555228370686,-64.44999483,,,,,,15.338513,15.338513,15.338513,15.338513,15.338513,,,,,,,,TRUE,,3,5,TRUE,,FALSE
620,APOGEE,,,,,,207.4317169189453,-63.18018341,2.5988085,-4.0306993,,0.5574236,,,,,,,,,,15.711347,,,,TRUE,,3,5,TRUE,,FALSE
621,BOSS,,,,,,351.3095397949219,-4.950001717,,,,,,22.788647,21.134224,20.1476,19.721521,19.440414,,,,,,,,TRUE,,3,5,TRUE,,FALSE
622,APOGEE,,,,,,237.81698608398438,-47.19733429,-2.2073853,-3.5437603,,0.17941312,,,,,,,,,,15.982281,,,,TRUE,,3,5,TRUE,,FALSE
623,APOGEE,,,,,,313.03530178726766,-84.54701263,,,,,,16.22595,16.22595,16.22595,16.22595,16.22595,,,,,,,,TRUE,,3,5,TRUE,,FALSE
624,BOSS,,,,,,237.94847106933594,59.448421478271484,,,,,,22.91465,22.957521,22.674917,22.394033,21.743563,,,,,,,,TRUE,,3,5,TRUE,,FALSE
625,APOGEE,,,,,,109.1257985355177,53.63878926585443,,,,,,18.140932,18.140932,18.140932,18.140932,18.140932,,,,,,,,TRUE,,3,5,TRUE,,FALSE
